spotify_id,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration
1TIOHaY7eRJ6jZVA1NLYrk,7pWwazeVbHETkJI1IoDX54,0.672,0.628,6,-5.572,0,0.0499,0.0554,0.00456,0.332,0.619,98.807,,4,245344.0
1TIOHaY7eRJ6jZVA1NLYrk,0H9UR1J7YsQ1GQfkAkhuDi,0.746,0.531,1,-5.356,0,0.0725,0.314,0.00453,0.4,0.469,119.999,,4,184500.0
1TIOHaY7eRJ6jZVA1NLYrk,5bGVKoCS5YnwAvFTwI7Q9e,0.643,0.413,1,-6.751,1,0.0336,0.0324,0.00847,0.0951,0.276,85.559,,4,227250.0
1TIOHaY7eRJ6jZVA1NLYrk,5ZZtr3lcG9bhQWt5z6KZUe,0.718,0.233,2,-10.785,1,0.0285,0.271,7.69e-06,0.0894,0.112,79.994,,3,310312.0
1TIOHaY7eRJ6jZVA1NLYrk,79XBvOn7xmFc3OuomEnfEE,0.653,0.555,7,-7.983,0,0.041,0.136,0.665,0.128,0.0368,119.939,,4,192000.0
1TIOHaY7eRJ6jZVA1NLYrk,4GHf8MqucjzjgfVqIh6oNH,0.681,0.263,9,-10.415,1,0.0435,0.0407,0.00944,0.137,0.0996,152.162,,4,264000.0
1TIOHaY7eRJ6jZVA1NLYrk,6IYWo2l50zulJh4vpsXWDp,0.708,0.615,10,-5.88,0,0.0434,0.00221,8.9e-05,0.109,0.169,100.004,,4,172500.0
1TIOHaY7eRJ6jZVA1NLYrk,7Dk0IKwKm8cyll5AUgVnwQ,0.549,0.527,1,-7.671,1,0.0457,0.00327,0.349,0.209,0.224,114.362,,4,231750.0
1TIOHaY7eRJ6jZVA1NLYrk,2JplwuvYGjivH4uUGOo2gO,0.502,0.596,10,-6.446,0,0.0421,0.0221,0.00157,0.0659,0.484,85.092,,4,202500.0
1TIOHaY7eRJ6jZVA1NLYrk,3LfjwmUkTuDNMNVLC0hmR5,0.773,0.724,4,-8.589,0,0.176,0.11,0.0313,0.287,0.187,80.018,,4,198375.0
3zUvNtMQythZ9gOMZr2sVV,0c4SKgwQ3JpcGg7UFFwIok,0.505,0.146,7,-16.621,1,0.0289,0.89,0.0251,0.138,0.04,76.063,,4,187987.0
3zUvNtMQythZ9gOMZr2sVV,2v6qycrqPln0ahoL1hhEVy,0.528,0.336,8,-11.282,1,0.029,0.796,0.0213,0.176,0.18,94.338,,3,305840.0
3zUvNtMQythZ9gOMZr2sVV,5QqaXhEqzsUGSaEPHOM9IJ,0.379,0.417,4,-11.871,0,0.0334,0.849,0.0284,0.0992,0.158,119.54,,4,236280.0
3zUvNtMQythZ9gOMZr2sVV,4v7aKz8uxxq5lBOuEUtQZw,0.534,0.577,2,-7.363,1,0.0267,0.504,0.00032,0.176,0.167,131.931,,4,234828.0
3zUvNtMQythZ9gOMZr2sVV,0qyn5S65xnFloCflnQ99RV,0.413,0.285,7,-17.536,1,0.0334,0.812,0.00906,0.134,0.198,88.014,,4,234133.0
3zUvNtMQythZ9gOMZr2sVV,4bDE7maggwfoh1fzFuOwdH,0.622,0.481,2,-10.177,1,0.0452,0.913,0.133,0.0974,0.395,91.954,,4,258827.0
3zUvNtMQythZ9gOMZr2sVV,6HAkpHBb1J5METY3rSsHcN,0.491,0.448,8,-10.622,1,0.0311,0.83,0.313,0.106,0.271,155.926,,4,448957.0
3zUvNtMQythZ9gOMZr2sVV,1KC5M7coJ53rgJY7L9ined,0.272,0.394,5,-13.851,1,0.0356,0.838,0.0695,0.13,0.186,173.262,,4,214453.0
3zUvNtMQythZ9gOMZr2sVV,0TWu55VQQA18Hbp6INxFNo,0.361,0.467,7,-10.609,0,0.0519,0.704,0.00178,0.123,0.495,171.543,,5,129453.0
3zUvNtMQythZ9gOMZr2sVV,07phrEwSeHtAihXztxeJvp,0.498,0.243,7,-14.617,0,0.0336,0.847,0.697,0.0991,0.0399,115.327,,4,289166.0
6Z0dG65dXGQk9sMbkP37JW,0c4SKgwQ3JpcGg7UFFwIok,0.505,0.146,7,-16.621,1,0.0289,0.89,0.0251,0.138,0.04,76.063,,4,187987.0
6Z0dG65dXGQk9sMbkP37JW,2v6qycrqPln0ahoL1hhEVy,0.528,0.336,8,-11.282,1,0.029,0.796,0.0213,0.176,0.18,94.338,,3,305840.0
6Z0dG65dXGQk9sMbkP37JW,5QqaXhEqzsUGSaEPHOM9IJ,0.379,0.417,4,-11.871,0,0.0334,0.849,0.0284,0.0992,0.158,119.54,,4,236280.0
6Z0dG65dXGQk9sMbkP37JW,4v7aKz8uxxq5lBOuEUtQZw,0.534,0.577,2,-7.363,1,0.0267,0.504,0.00032,0.176,0.167,131.931,,4,234828.0
6Z0dG65dXGQk9sMbkP37JW,0qyn5S65xnFloCflnQ99RV,0.413,0.285,7,-17.536,1,0.0334,0.812,0.00906,0.134,0.198,88.014,,4,234133.0
6Z0dG65dXGQk9sMbkP37JW,4bDE7maggwfoh1fzFuOwdH,0.622,0.481,2,-10.177,1,0.0452,0.913,0.133,0.0974,0.395,91.954,,4,258827.0
6Z0dG65dXGQk9sMbkP37JW,6HAkpHBb1J5METY3rSsHcN,0.491,0.448,8,-10.622,1,0.0311,0.83,0.313,0.106,0.271,155.926,,4,448957.0
6Z0dG65dXGQk9sMbkP37JW,1KC5M7coJ53rgJY7L9ined,0.272,0.394,5,-13.851,1,0.0356,0.838,0.0695,0.13,0.186,173.262,,4,214453.0
6Z0dG65dXGQk9sMbkP37JW,0TWu55VQQA18Hbp6INxFNo,0.361,0.467,7,-10.609,0,0.0519,0.704,0.00178,0.123,0.495,171.543,,5,129453.0
6Z0dG65dXGQk9sMbkP37JW,07phrEwSeHtAihXztxeJvp,0.498,0.243,7,-14.617,0,0.0336,0.847,0.697,0.0991,0.0399,115.327,,4,289166.0
275U9GfrpTbIEFcmgtAG24,5FhnK5IeyYLdfjSqa8aBNp,0.269,0.778,5,-6.792,1,0.049,0.00257,0,0.0968,0.285,105.116,,4,251903.0
275U9GfrpTbIEFcmgtAG24,5YXLfHrGbHji33itDx3xYM,0.465,0.658,0,-8.772,1,0.0335,0.0382,0.174,0.308,0.49,152.936,,4,255610.0
275U9GfrpTbIEFcmgtAG24,1LJgITKROyrcN3durBF4Ik,0.631,0.973,0,-7.356,1,0.0444,0.0276,0.168,0.123,0.811,123.017,,4,320672.0
275U9GfrpTbIEFcmgtAG24,5YvgkIqRzxMigOC0VHNe8t,0.467,0.905,9,-6.994,1,0.0645,0.000792,0.0769,0.157,0.727,146.055,,4,263415.0
275U9GfrpTbIEFcmgtAG24,5bK8UsMgIS3eqodflbQdpf,0.64,0.968,1,-7.518,1,0.0524,0.00129,0.0204,0.365,0.511,120.016,,4,219987.0
275U9GfrpTbIEFcmgtAG24,691YUqurmttyoyaEhRYyni,0.443,0.896,0,-6.59,1,0.0586,0.000289,0.000567,0.127,0.193,139.994,,4,462733.0
275U9GfrpTbIEFcmgtAG24,4hOWog9kBfZ02KAoJCLQLJ,0.648,0.786,9,-7.613,0,0.0271,0.0171,1.15e-05,0.145,0.359,127.001,,4,247227.0
275U9GfrpTbIEFcmgtAG24,4SlfibXG0aVQuppUEEB1z0,0.528,0.92,9,-7.308,0,0.0478,0.000184,0.408,0.11,0.669,140.957,,4,257387.0
275U9GfrpTbIEFcmgtAG24,1fkoK9oF1dLxVIh2zHF66R,0.682,0.947,9,-5.749,1,0.114,0.42,0.000315,0.0762,0.48,105.946,,4,261435.0
275U9GfrpTbIEFcmgtAG24,53yy5rJdxsFucrk3tS04U4,0.592,0.83,11,-8.121,1,0.0511,0.00803,0.0402,0.278,0.717,126.941,,4,206058.0
3NHjUV9NfnGtIzLYN2X8Yk,6MHyZ6tijeQYhtwron0B2Y,0.753,0.212,9,-16.5,1,0.0438,0.752,1.59e-05,0.141,0.259,119.936,,4,169464.0
3NHjUV9NfnGtIzLYN2X8Yk,0z41ckWALS3jM9QYh0XWGX,0.59,0.654,6,-7.093,0,0.0343,0.195,0.000117,0.132,0.547,134.932,,3,281333.0
3NHjUV9NfnGtIzLYN2X8Yk,0Roywd6hiC7xtzqDFKGDaP,0.454,0.267,9,-13.0,1,0.0301,0.644,0,0.0857,0.146,141.961,,3,140309.0
3NHjUV9NfnGtIzLYN2X8Yk,2fTqjwHUuBq3bBJggIJ9HR,0.521,0.242,4,-14.129,0,0.0349,0.795,0,0.104,0.163,119.947,,3,152618.0
3NHjUV9NfnGtIzLYN2X8Yk,6MCQc2QEKdX227BhhmQe4X,0.402,0.238,11,-15.618,0,0.0342,0.765,7.37e-06,0.131,0.0902,114.601,,4,165073.0
3NHjUV9NfnGtIzLYN2X8Yk,0vi6K0JS14ug7nrzg5bN73,0.19,0.286,0,-15.729,0,0.036,0.557,0.00138,0.092,0.0354,140.68,,1,236282.0
3NHjUV9NfnGtIzLYN2X8Yk,3X7MtcvO1MGtliiEgFa7g8,0.46,0.159,0,-14.713,1,0.0337,0.857,0,0.178,0.0715,93.686,,4,135727.0
3NHjUV9NfnGtIzLYN2X8Yk,3Ii1FWUN4JNmPEEC8teryM,0.219,0.366,6,-14.759,0,0.0401,0.232,1.03e-05,0.409,0.0436,83.484,,4,245477.0
3NHjUV9NfnGtIzLYN2X8Yk,3uYgShNPHIHTNOXTK4fp65,0.502,0.489,9,-8.177,0,0.0335,0.567,0,0.132,0.255,111.29,,4,233520.0
3NHjUV9NfnGtIzLYN2X8Yk,2d5LEexqHs9W5bT3JTvPMy,0.343,0.318,6,-13.489,0,0.0314,0.47,0,0.876,0.382,101.468,,4,190749.0
0Cml8zZEVClb5Re1ZZxWkr,6MHyZ6tijeQYhtwron0B2Y,0.753,0.212,9,-16.5,1,0.0438,0.752,1.59e-05,0.141,0.259,119.936,,4,169464.0
0Cml8zZEVClb5Re1ZZxWkr,0z41ckWALS3jM9QYh0XWGX,0.59,0.654,6,-7.093,0,0.0343,0.195,0.000117,0.132,0.547,134.932,,3,281333.0
0Cml8zZEVClb5Re1ZZxWkr,0Roywd6hiC7xtzqDFKGDaP,0.454,0.267,9,-13.0,1,0.0301,0.644,0,0.0857,0.146,141.961,,3,140309.0
0Cml8zZEVClb5Re1ZZxWkr,2fTqjwHUuBq3bBJggIJ9HR,0.521,0.242,4,-14.129,0,0.0349,0.795,0,0.104,0.163,119.947,,3,152618.0
0Cml8zZEVClb5Re1ZZxWkr,6MCQc2QEKdX227BhhmQe4X,0.402,0.238,11,-15.618,0,0.0342,0.765,7.37e-06,0.131,0.0902,114.601,,4,165073.0
0Cml8zZEVClb5Re1ZZxWkr,0vi6K0JS14ug7nrzg5bN73,0.19,0.286,0,-15.729,0,0.036,0.557,0.00138,0.092,0.0354,140.68,,1,236282.0
0Cml8zZEVClb5Re1ZZxWkr,3X7MtcvO1MGtliiEgFa7g8,0.46,0.159,0,-14.713,1,0.0337,0.857,0,0.178,0.0715,93.686,,4,135727.0
0Cml8zZEVClb5Re1ZZxWkr,3Ii1FWUN4JNmPEEC8teryM,0.219,0.366,6,-14.759,0,0.0401,0.232,1.03e-05,0.409,0.0436,83.484,,4,245477.0
0Cml8zZEVClb5Re1ZZxWkr,2d5LEexqHs9W5bT3JTvPMy,0.343,0.318,6,-13.489,0,0.0314,0.47,0,0.876,0.382,101.468,,4,190749.0
0Cml8zZEVClb5Re1ZZxWkr,1J96NsS7fzpF5LT1N1ApCU,0.541,0.266,9,-14.403,0,0.0295,0.73,9.29e-06,0.106,0.0922,82.425,,4,199433.0
1BGSh5XYxoRmguF8I4VAdb,4A4as55BbnNt7pBg5DI97m,0.556,0.598,9,-9.553,0,0.0471,0.868,0.026,0.086,0.341,125.958,,4,308920.0
1BGSh5XYxoRmguF8I4VAdb,6mqwnG3GYILfacHjcbplvU,0.357,0.143,0,-16.373,1,0.0322,0.908,0.061,0.111,0.084,67.307,,3,127640.0
1BGSh5XYxoRmguF8I4VAdb,19ZQ5Iw3JkB8i6wp8cRSae,0.771,0.123,7,-15.19,1,0.0756,0.392,0.573,0.065,0.157,90.003,,4,234947.0
1BGSh5XYxoRmguF8I4VAdb,23rxK6k9qfUFpah7fzlgqE,0.574,0.323,7,-11.87,0,0.0551,0.709,0.316,0.101,0.192,180.151,,4,357053.0
1BGSh5XYxoRmguF8I4VAdb,5RcsFhDhCJdCOppeRk0msq,0.325,0.523,0,-7.782,1,0.0393,0.173,0.07,0.363,0.0711,144.051,,4,343040.0
1BGSh5XYxoRmguF8I4VAdb,54CLhQwJox2PBilowFP1q1,0.323,0.483,0,-12.569,1,0.118,0.861,0.278,0.33,0.0796,70.701,,3,279653.0
1BGSh5XYxoRmguF8I4VAdb,1h30j6shXUiwjfaBK35SEe,0.557,0.266,9,-13.563,0,0.29,0.79,0.0508,0.107,0.27,107.601,,4,301107.0
1BGSh5XYxoRmguF8I4VAdb,0GEInGEpXzmAQAL244WoQK,0.638,0.446,4,-12.577,0,0.101,0.418,0.47,0.0621,0.0958,119.952,,4,250453.0
1BGSh5XYxoRmguF8I4VAdb,627eXuLsY9PrpvxRU6lufY,0.523,0.18,5,-18.947,1,0.0295,0.945,0.949,0.109,0.389,78.687,,3,100640.0
0Qvusv5DiWk3LG38i1EUHC,32EjlycUAOGuQnU29Iq0f6,0.524,0.549,4,-9.749,0,0.0394,0.575,0.00235,0.23,0.279,74.169,,4,307200.0
0Qvusv5DiWk3LG38i1EUHC,1XEhNaRXBlWm7VhUbxxzVD,0.561,0.438,4,-10.428,0,0.0343,0.568,0.000472,0.0847,0.696,133.886,,4,333875.0
0Qvusv5DiWk3LG38i1EUHC,59bpRugnJE3jC1Lvqn6896,0.599,0.529,8,-9.112,1,0.0552,0.694,0.000469,0.106,0.321,144.917,,4,249767.0
0Qvusv5DiWk3LG38i1EUHC,1Lq0Z6i7L8b19Y8S3khOJ2,0.607,0.485,0,-10.588,1,0.0439,0.717,6.47e-05,0.0957,0.496,73.592,,4,223616.0
0Qvusv5DiWk3LG38i1EUHC,10TsMsB6QsNMRSCD2pJWnb,0.544,0.36,11,-9.326,0,0.0388,0.616,3.08e-05,0.108,0.245,117.803,,4,188148.0
0Qvusv5DiWk3LG38i1EUHC,5wQi25As7xJQJ2427ICe0P,0.611,0.614,7,-7.381,1,0.0535,0.199,3.03e-06,0.168,0.831,86.475,,4,191970.0
0Qvusv5DiWk3LG38i1EUHC,1Kmq3VIw3pAbRk3m3xUvgb,0.568,0.37,9,-11.433,1,0.0304,0.482,0.0107,0.109,0.131,127.86,,4,283818.0
0Qvusv5DiWk3LG38i1EUHC,21x4kuv34HgFHZJNf7ADVs,0.436,0.448,0,-7.998,1,0.0334,0.748,6.18e-06,0.109,0.0976,102.581,,4,244203.0
0Qvusv5DiWk3LG38i1EUHC,6PV7cM74DoG8ARpooDoqxn,0.867,0.592,9,-6.008,0,0.0322,0.527,0,0.105,0.769,108.059,,4,252002.0
0Qvusv5DiWk3LG38i1EUHC,3at5hhiS8rCr8rkLCjsm6Y,0.434,0.484,0,-10.391,1,0.0389,0.166,0.0105,0.101,0.109,86.695,,4,349453.0
5cM5Ryx7QsD7ivmXwDDnV8,3kGWhktVrt0ZCEgbQ1mOyT,0.602,0.697,11,-8.823,1,0.0565,0.0088,0,0.0941,0.707,124.957,,4,239194.0
5cM5Ryx7QsD7ivmXwDDnV8,0oIqLZw3LQ6ofKuqLy0Qv3,0.484,0.821,11,-9.225,1,0.0397,1.28e-05,0.0504,0.0692,0.636,149.953,,4,281515.0
5cM5Ryx7QsD7ivmXwDDnV8,3Cs16IqgLVdVmiObUIXakF,0.6,0.695,0,-7.11,1,0.0559,0.000179,0.0473,0.0485,0.812,152.035,,4,209262.0
5cM5Ryx7QsD7ivmXwDDnV8,1L3L93W9uk0J5fbWkBPDcj,0.511,0.772,7,-7.436,1,0.0384,0.000109,0.00866,0.0885,0.738,154.033,,4,175370.0
5cM5Ryx7QsD7ivmXwDDnV8,2Rk3kcTv7S9NEjgfS0i3fk,0.545,0.829,6,-9.099,0,0.0345,0.000143,0.0012,0.167,0.588,144.985,,4,218912.0
5cM5Ryx7QsD7ivmXwDDnV8,6EzlH0pf9sscPp29ts40Gg,0.41,0.626,0,-9.084,1,0.0468,0.00901,0,0.129,0.23,210.031,,4,184250.0
5cM5Ryx7QsD7ivmXwDDnV8,4FWEQF0W2u9eLESPOQVFJ1,0.517,0.767,4,-8.249,0,0.0394,0.000472,3.45e-05,0.0758,0.768,157.964,,4,192051.0
5cM5Ryx7QsD7ivmXwDDnV8,0VdjwEogKNCv2LvgTIGPQD,0.519,0.828,0,-8.114,1,0.0332,0.00309,0.884,0.321,0.904,156.024,,4,133441.0
5cM5Ryx7QsD7ivmXwDDnV8,2E2NNQRzPsHA6Klv9mcqtc,0.479,0.736,4,-10.454,1,0.0514,4.79e-05,0.00199,0.152,0.699,165.445,,4,226235.0
5cM5Ryx7QsD7ivmXwDDnV8,41XJQR5N8a4PtylmJsopdJ,0.436,0.748,6,-9.027,0,0.0352,1.71e-05,0.118,0.0506,0.727,173.989,,4,197551.0
1THuS9iHck8GAXUzRQO1vs,1WzbCLw7M8zx8bLhM1GOWa,0.315,0.126,4,-27.459,1,0.0495,0.984,0.921,0.0883,0.0474,114.141,,4,961773.0
1THuS9iHck8GAXUzRQO1vs,48zBrCoscUhug9usUxHXn6,0.405,0.0302,4,-25.915,0,0.0546,0.993,0.857,0.0697,0.0388,109.414,,4,956293.0
1THuS9iHck8GAXUzRQO1vs,3EUQkOeWROmd7QbCHzCSeB,0.338,0.00409,7,-40.404,1,0.0543,0.996,0.927,0.0609,0.0979,142.877,,4,668893.0
1THuS9iHck8GAXUzRQO1vs,66ZFUzoGhHkbftgBOCI03q,0.79,0.282,9,-12.616,0,0.275,0.256,0,0.106,0.907,132.741,,4,76493.0
1THuS9iHck8GAXUzRQO1vs,4IycfBpOkKG9PpT5RCHXNn,0.722,0.266,9,-13.404,0,0.231,0.612,0,0.117,0.66,139.26,,4,50080.0
1THuS9iHck8GAXUzRQO1vs,2GzI3ZqtQH7QqpRSyiLh8v,0.37,0.146,6,-21.009,0,0.0443,0.972,0.000418,0.125,0.0687,88.171,,1,160320.0
1THuS9iHck8GAXUzRQO1vs,4MVgiM5A94os05nZqWBEkd,0.581,0.0626,9,-20.561,0,0.119,0.863,0,0.105,0.193,111.954,,3,107547.0
1THuS9iHck8GAXUzRQO1vs,3fOsUxdTuLMzED5BdnacI6,0.441,0.319,5,-13.845,1,0.055,0.881,0,0.167,0.237,134.757,,4,126093.0
1THuS9iHck8GAXUzRQO1vs,1OAgHbBxEeSIMXBQwsyfNZ,0.348,0.0275,4,-29.491,0,0.0515,0.957,0.0188,0.101,0.0533,65.393,,3,132387.0
1THuS9iHck8GAXUzRQO1vs,1sUd3oS1Y9KE839Vwq8JWH,0.409,0.0974,9,-17.69,0,0.0545,0.992,0.0548,0.0716,0.0392,116.939,,4,259760.0
6bPHymuATwg3iy1PRENFKt,18gXS6WryzF6nW028DYj6X,0.761,0.384,11,-8.777,0,0.0474,0.238,0,0.0752,0.228,132.826,,3,180523.0
6bPHymuATwg3iy1PRENFKt,2k1yLLOAXRK4TcOvNQgMG8,0.403,0.361,6,-11.671,0,0.0363,0.699,0.00215,0.0901,0.164,115.019,,4,227251.0
6bPHymuATwg3iy1PRENFKt,3FfXMhOKvlf2DOY8B8Yazd,0.766,0.527,7,-11.583,1,0.095,0.445,0.0103,0.128,0.581,90.049,,4,203497.0
6bPHymuATwg3iy1PRENFKt,7InQW38CszUrxZwt79HJ5a,0.716,0.371,11,-12.521,0,0.0646,0.797,1.8e-06,0.139,0.286,132.889,,4,196008.0
6bPHymuATwg3iy1PRENFKt,5slBRfuNIgGhMqDkAutLFB,0.677,0.234,8,-14.209,0,0.0326,0.858,6.9e-05,0.0985,0.254,127.863,,4,222998.0
6bPHymuATwg3iy1PRENFKt,0IjI66SZihXxkLLr68yId9,0.698,0.466,11,-9.677,0,0.0985,0.51,0.00026,0.0863,0.59,154.977,,4,161498.0
6bPHymuATwg3iy1PRENFKt,7glgbLcZiHuudLPjSAiZwo,0.917,0.599,10,-10.851,0,0.0954,0.302,0.00375,0.0516,0.761,105.01,,4,169233.0
6bPHymuATwg3iy1PRENFKt,4TikGsI5kW8S1djmS3VFbD,0.631,0.293,9,-11.823,0,0.031,0.608,0.000451,0.111,0.039,125.047,,4,124919.0
6bPHymuATwg3iy1PRENFKt,5ydoHpVWG6ExREoF6NiMWp,0.459,0.426,11,-12.207,0,0.0479,0.494,0.0014,0.134,0.121,122.394,,4,202988.0
6bPHymuATwg3iy1PRENFKt,59pHPPUHT24CMmD7wjntoM,0.637,0.223,9,-13.92,0,0.0414,0.868,3.69e-05,0.147,0.242,129.937,,4,188300.0
2t9n6fsbgaDG9W7m6q2Snq,0SYbXYVao6UhQs4leHqTs9,0.633,0.658,0,-6.779,1,0.0624,0.000334,0.00684,0.0349,0.796,84.0,,4,261367.0
2t9n6fsbgaDG9W7m6q2Snq,6JLENSHBPGTCYkRDLPJac4,0.768,0.468,11,-8.384,0,0.0488,0.0192,0.022,0.227,0.869,118.082,,4,231728.0
2t9n6fsbgaDG9W7m6q2Snq,03BiIJcpa89m2e4RFlWk9y,0.723,0.668,2,-6.456,1,0.0497,0.1,0.0605,0.0983,0.779,136.029,,3,217520.0
2t9n6fsbgaDG9W7m6q2Snq,1BOsCUW7EsV33byciUXV0R,0.604,0.687,11,-7.066,0,0.0614,0.0126,2.24e-06,0.197,0.677,169.929,,4,206488.0
2t9n6fsbgaDG9W7m6q2Snq,5BtUX2oPONARW7yHfP9Ul8,0.455,0.717,6,-6.252,1,0.0376,0.225,7.19e-06,0.416,0.937,167.969,,4,258653.0
2t9n6fsbgaDG9W7m6q2Snq,5GKrsWtnNH0Mi3M3suUQ33,0.683,0.834,7,-8.438,1,0.0768,0.0618,0.0684,0.404,0.876,127.705,,4,212687.0
2t9n6fsbgaDG9W7m6q2Snq,3c7f0V8lvcSRXr1lUKQre4,0.479,0.43,4,-11.471,0,0.0538,0.141,0.246,0.15,0.5,118.557,,3,240439.0
2t9n6fsbgaDG9W7m6q2Snq,1CVF2ZdvGspVYY4HkIyoQX,0.638,0.59,7,-8.755,1,0.055,0.012,0.00104,0.124,0.51,129.969,,4,212937.0
2t9n6fsbgaDG9W7m6q2Snq,2qsP6exWMB1Cf2UzsAqgBI,0.497,0.542,0,-9.561,1,0.0378,0.0247,0.0217,0.129,0.515,173.384,,3,289653.0
2t9n6fsbgaDG9W7m6q2Snq,27XejqX7p5po6v2Aoopf9F,0.805,0.489,4,-17.311,1,0.251,0.846,0.000993,0.183,0.902,89.65,,4,31142.0
7bI5G4M5I6kLc0B0TZBEko,2Q60Har6SMV2F6LYZBXFoi,0.596,0.479,9,-10.204,0,0.032,0.524,0.000476,0.106,0.153,93.034,,4,238000.0
7bI5G4M5I6kLc0B0TZBEko,6iwOW1QADlv9dU5P3ONvB9,0.575,0.431,9,-9.646,1,0.0284,0.0687,0,0.118,0.122,128.136,,4,206000.0
7bI5G4M5I6kLc0B0TZBEko,7byArQQWQFZIJccIQL9Fi8,0.517,0.452,0,-8.815,1,0.032,0.229,3.02e-05,0.167,0.193,75.236,,4,250000.0
7bI5G4M5I6kLc0B0TZBEko,5T4giLwvHp1T5mQGBW4OMo,0.602,0.484,4,-8.666,1,0.0323,0.196,4.6e-06,0.099,0.327,104.005,,4,242000.0
7bI5G4M5I6kLc0B0TZBEko,3e6CiMzdP9pyO9Z1JevKFe,0.442,0.394,2,-10.381,0,0.0342,0.63,0.0218,0.107,0.236,123.366,,4,206000.0
7bI5G4M5I6kLc0B0TZBEko,3jfM6DBLGshGz8ohRrxFmN,0.693,0.606,5,-5.431,1,0.0494,0.262,0.00159,0.247,0.567,89.011,,4,247500.0
7bI5G4M5I6kLc0B0TZBEko,4QhUF5ozgMc0ZQ3WPpdaLS,0.639,0.428,0,-8.655,1,0.0316,0.72,0.0483,0.133,0.298,148.014,,3,216000.0
7bI5G4M5I6kLc0B0TZBEko,3wlpyfEdJnyrJddALyGfRP,0.514,0.506,11,-9.747,0,0.0294,0.838,0.0129,0.633,0.346,130.08,,4,256000.0
7bI5G4M5I6kLc0B0TZBEko,2jB7J6YiVNGvCG8PqDng2Q,0.688,0.408,5,-9.426,1,0.0374,0.882,5.35e-05,0.107,0.219,113.963,,4,220000.0
7bI5G4M5I6kLc0B0TZBEko,5PZk6fvqDIvbTMDIsjOHZQ,0.388,0.359,3,-12.086,1,0.0548,0.904,0.927,0.295,0.0674,83.928,,4,262000.0
1MCeZw5aTPIhWzDBPHgvgy,0qYWaMHXIlkxAwUZTdZrjB,0.239,0.44,6,-6.966,0,0.0346,0.346,0.925,0.0992,0.0845,108.669,,4,265179.0
1MCeZw5aTPIhWzDBPHgvgy,5r0o9GMqruJVo5McKqZUSc,0.221,0.115,9,-15.008,0,0.0407,0.769,0.861,0.107,0.0662,114.31,,4,261909.0
1MCeZw5aTPIhWzDBPHgvgy,2j8f2E5o2UX0LYj8M6T63A,0.3,0.311,0,-12.187,0,0.0313,0.967,0.938,0.113,0.0377,73.013,,4,270827.0
1MCeZw5aTPIhWzDBPHgvgy,4v2tjs9vNg505V2E2adRNI,0.0735,0.193,3,-12.945,1,0.0442,0.381,0.913,0.0803,0.0686,79.429,,3,118155.0
1MCeZw5aTPIhWzDBPHgvgy,6vzhmP3kCA7cJIES1P6QWI,0.198,0.446,0,-8.61,0,0.0322,0.908,0.94,0.101,0.0524,78.73,,4,285536.0
1MCeZw5aTPIhWzDBPHgvgy,6ngzwHQ5TcZGRvvb78OmEV,0.157,0.121,2,-12.337,0,0.0428,0.665,0.294,0.0853,0.0575,58.364,,4,202094.0
1MCeZw5aTPIhWzDBPHgvgy,70iXemov2mrCqx38Zes1UQ,0.0796,0.187,4,-12.329,0,0.043,0.057,0.927,0.172,0.14,172.613,,3,76974.0
1MCeZw5aTPIhWzDBPHgvgy,4yesPGQ8vNxcx6aedRfR2F,0.221,0.583,10,-6.979,0,0.0446,0.481,0.78,0.169,0.0696,119.889,,4,140357.0
1MCeZw5aTPIhWzDBPHgvgy,6G80Y0flJfhM5Wtg373ACr,0.0776,0.278,9,-12.365,0,0.0427,0.0568,0.854,0.0927,0.0355,174.661,,4,387614.0
1MCeZw5aTPIhWzDBPHgvgy,7Bwg7fORKCqSywC8g8QUIX,0.0638,0.255,0,-12.279,1,0.0421,0.98,0.847,0.071,0.0351,64.423,,4,399530.0
3XagBcqabicc0SsMnec7t1,6fZs2kiX7xcYqBI3qNJQlf,0.569,0.534,9,-10.149,0,0.0278,0.075,0.79,0.125,0.545,118.107,,4,188496.0
3XagBcqabicc0SsMnec7t1,1jOV1FPkkjrkpZHnltyOxn,0.567,0.541,10,-9.538,0,0.0289,0.0171,0.268,0.0878,0.0396,141.943,,4,297645.0
3XagBcqabicc0SsMnec7t1,6i16pD7LC3VU9hpaHISSMv,0.509,0.377,10,-10.994,1,0.0303,0.649,0.835,0.0922,0.306,109.944,,4,391146.0
3XagBcqabicc0SsMnec7t1,78GdttrIL92FVKjOgOI0YJ,0.777,0.24,9,-16.224,1,0.039,0.85,0.418,0.105,0.171,120.052,,4,249020.0
3XagBcqabicc0SsMnec7t1,5ie4ttND3bWZcJku1FOqo1,0.628,0.683,1,-8.095,1,0.0312,0.0265,0.905,0.0855,0.45,99.981,,4,275501.0
3XagBcqabicc0SsMnec7t1,7IDczJITryFPRQErqe5Del,0.523,0.329,9,-14.695,0,0.0277,0.636,0.895,0.106,0.145,107.992,,4,226183.0
3XagBcqabicc0SsMnec7t1,1nQn4Kzz26zAPsF7WS15sJ,0.347,0.938,11,-7.851,0,0.141,0.0043,0.939,0.0793,0.263,119.982,,4,357654.0
